"","pert_iname","mean","n","median","sd","sRGES"
"9533","enalapril",-0.0782348060352273,18,-0.0759978518626293,0.0439162940547144,-0.0782348060352273
"6489","BRD-K70711508",-0.0782256169215649,10,-0.0695904743422323,0.0450403336266249,-0.0782256169215649
"11876","VU-0365121-1",-0.0782154653284817,12,-0.0766145401724601,0.0480518453971339,-0.0782154653284817
"11906","VU-0418934-2",-0.0781994695962743,22,-0.0805939622748163,0.0410047114599561,-0.0781994695962743
"6828","BRD-K74316684",-0.0781984619163617,14,-0.0778172487615347,0.0421655450732413,-0.0781984619163617
"11932","wiskostatin",-0.0781977144518248,14,-0.0754371219185247,0.0440858908927585,-0.0781977144518248
"8214","BRD-K90912239",-0.0781882910327246,4,-0.0770343457759943,0.0490844403961264,-0.0781882910327246
"10952","R-96544",-0.0781747158605306,12,-0.0713508737092982,0.0474060585571072,-0.0781747158605306
"3184","BRD-K30934336",-0.0781712986041656,8,-0.080132085983218,0.0451564637854055,-0.0781712986041656
"9761","gitoxigenin",-0.0781633518980387,12,-0.0786944952403836,0.0481529162341486,-0.0781633518980387
"3827","BRD-K38625260",-0.0781565933614033,22,-0.0824458141266681,0.0421134985574353,-0.0781565933614033
"12005","ziprasidone",-0.0781490834973948,14,-0.0766145401724601,0.0476934619660968,-0.0781490834973948
"6014","BRD-K65000194",-0.0781487307496901,6,-0.0823727922578817,0.0423618731504001,-0.0781487307496901
"340","bis-tyrphostin",-0.0781355034731225,6,-0.0790520633560893,0.0464382305301674,-0.0781355034731225
"6412","BRD-K69791739",-0.0781346514201685,8,-0.0724056160489744,0.0447353597959328,-0.0781346514201685
"11294","SA-424371",-0.0781227346173601,6,-0.0771839768418806,0.0447731558945258,-0.0781227346173601
"10222","linezolid",-0.0781209284657529,12,-0.0766145401724601,0.0481839441006966,-0.0781209284657529
"4157","BRD-K42644990",-0.078117871293436,12,-0.0731865548674088,0.0463881409484598,-0.078117871293436
"9660","finasteride",-0.0781147309117446,12,-0.0766145401724601,0.0481847862341691,-0.0781147309117446
"2952","BRD-K28138218",-0.0781122600480729,6,-0.0805130377183864,0.0445498320786563,-0.0781122600480729
"4269","BRD-K43913647",-0.0781085119847798,14,-0.0726273804842979,0.0460472748520961,-0.0781085119847798
"9963","iodophenpropit",-0.0780993384345022,16,-0.0824458141266681,0.044416942237549,-0.0780993384345022
"10415","mitoxantrone",-0.0780930061733136,136,-0.0780188184944314,0.0458645892529191,-0.0780930061733136
"87","alendronic-acid",-0.0780925034504706,2,-0.0780925034504706,0.050970067163138,-0.0780925034504706
"8041","BRD-K88668992",-0.0780707898368603,10,-0.0766145401724601,0.0486406230618926,-0.0780707898368603
"3421","BRD-K33720404",-0.0780592253817113,12,-0.0786944952403836,0.0481049948785525,-0.0780592253817113
"10400","midodrine",-0.0780549565390801,2,-0.0780549565390801,0.050970067163138,-0.0780549565390801
"12020","zopiclone",-0.0780549565390801,2,-0.0780549565390801,0.050970067163138,-0.0780549565390801
"4685","BRD-K48673964",-0.0780412226258436,8,-0.0762766718782052,0.0466405487006697,-0.0780412226258436
"10081","KU-55933",-0.0780274881773435,36,-0.07488127877955,0.0423802305875714,-0.0780274881773435
"4129","BRD-K42419294",-0.0780041013714658,10,-0.0778910469474599,0.0412452372166936,-0.0780041013714658
"10142","KUC103904N",-0.0780000326478122,8,-0.0713508737092982,0.0502893622461251,-0.0780000326478122
"2644","BRD-K24383920",-0.0779973533714794,6,-0.0796241064306772,0.0438857802112577,-0.0779973533714794
"11128","SA-1457992",-0.0779973533714794,6,-0.0784980775706893,0.0438587979794009,-0.0779973533714794
"11496","SQ-22536",-0.0779872772569054,10,-0.0731865548674088,0.0478664586024227,-0.0779872772569054
"227","atomoxetine",-0.0779788093582239,12,-0.0713508737092982,0.0485581623828037,-0.0779788093582239
"3016","BRD-K28934562",-0.0779732186415484,20,-0.080866588148202,0.0415627172629219,-0.0779732186415484
"1841","BRD-K14788918",-0.0779676726498818,20,-0.0768902585711126,0.0411265040937304,-0.0779676726498818
"1179","BRD-K06405410",-0.0779667797633181,18,-0.0766145401724601,0.0457201218252552,-0.0779667797633181
"5943","BRD-K64024097",-0.077959204114361,22,-0.0787130879024086,0.0446165533926257,-0.077959204114361
"3238","BRD-K31600199",-0.0779528601102558,10,-0.0766145401724601,0.0489649018090806,-0.0779528601102558
"11402","SB-415286",-0.0779478910875686,14,-0.0713508737092982,0.0460699466890892,-0.0779478910875686
"11143","SA-1459031",-0.0779350631406954,8,-0.0771839768418806,0.0441709796996423,-0.0779350631406954
"11251","SA-1939938",-0.0779350631406954,8,-0.0771839768418806,0.0441709796996423,-0.0779350631406954
"11269","SA-247508",-0.0779350631406954,8,-0.0771839768418806,0.0441709796996423,-0.0779350631406954
"3225","BRD-K31453413",-0.0779341522997225,4,-0.0799686487872354,0.0474379797756596,-0.0779341522997225
"7509","BRD-K82185908",-0.0779321479010304,12,-0.071334703015557,0.0476408344792529,-0.0779321479010304
"5888","BRD-K63425657",-0.0779308135907221,12,-0.0728089204609071,0.0457375093262816,-0.0779308135907221
"1328","BRD-K08043379",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"2794","BRD-K26214610",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"2954","BRD-K28162668",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"4550","BRD-K47084999",-0.0779283796401877,6,-0.0779283796401877,0.0448036775056285,-0.0779283796401877
"4774","BRD-K49870009",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"4901","BRD-K51388814",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"4945","BRD-K51846078",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"5341","BRD-K56647759",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"5835","BRD-K62865272",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"6105","BRD-K65971331",-0.0779283796401877,2,-0.0779283796401877,0.0578412989427157,-0.0779283796401877
"6253","BRD-K67787765",-0.0779274402938517,10,-0.0762766718782052,0.0461490402124141,-0.0779274402938517
"9364","dephostatin",-0.0779246744948416,12,-0.0713508737092982,0.0478856964265671,-0.0779246744948416
"11903","VU-0415556-1",-0.0779228739259406,14,-0.072792749767166,0.0463587435535566,-0.0779228739259406
"9485","DY-131",-0.0779225670017491,12,-0.0713508737092982,0.0471124405580377,-0.0779225670017491
"9897","hydroxyl",-0.0779156080607051,26,-0.0599950706586937,0.0514718557655752,-0.0779156080607051
"6890","BRD-K74980345",-0.0779151642454824,14,-0.07320272556115,0.0466864081023437,-0.0779151642454824
"8571","BRD-K95285735",-0.0779148283554775,10,-0.080132085983218,0.043507943785812,-0.0779148283554775
"6707","BRD-K73008154",-0.0779130266404318,20,-0.0778172487615347,0.0428959351949012,-0.0779130266404318
"42","A-443644",-0.0779123786477322,84,-0.0767866191219965,0.0425022459515831,-0.0779123786477322
"10123","KU-C104248",-0.0779108484556172,12,-0.0713508737092982,0.0484803429351306,-0.0779108484556172
"5947","BRD-K64062072",-0.0779001933611047,10,-0.0754233420344219,0.0438378973175892,-0.0779001933611047
"2020","BRD-K17025677",-0.0778752768819695,16,-0.0725649568792468,0.0443947323321133,-0.0778752768819695
"11313","SA-427604",-0.0778713008499983,8,-0.0757423515316776,0.0434898754036789,-0.0778713008499983
"10076","KN-62",-0.077871295426025,14,-0.0713508737092982,0.0455444324707839,-0.077871295426025
"3485","BRD-K34549246",-0.0778684402377516,4,-0.0711727988302698,0.0465782603372926,-0.0778684402377516
"8202","BRD-K90734091",-0.0778596327941865,10,-0.0695904743422323,0.0450830630956864,-0.0778596327941865
"5461","BRD-K58279162",-0.0778540552443115,8,-0.0789768605629759,0.0452013913191882,-0.0778540552443115
"3438","BRD-K33928422",-0.077850890238822,6,-0.0785803919515398,0.0443552575484821,-0.077850890238822
"9522","EMF-sumo1-11",-0.0778467976037542,26,-0.0803182438761638,0.0437872803846911,-0.0778467976037542
"11384","SB-202190",-0.0778445772769187,18,-0.0713508737092982,0.0444340439753245,-0.0778445772769187
"6937","BRD-K75477256",-0.0778443618563795,10,-0.0713508737092982,0.0492384212511923,-0.0778443618563795
"8868","BRD-K98856658",-0.0778443618563795,10,-0.0713508737092982,0.0492384212511923,-0.0778443618563795
"1563","BRD-K11264391",-0.0778410272062849,4,-0.0784980775706893,0.0470000706888069,-0.0778410272062849
"11083","SA-102042",-0.0778410272062849,12,-0.0798121782994981,0.0425110495152159,-0.0778410272062849
"11234","SA-1938111",-0.0778410272062849,8,-0.0798121782994981,0.0435362816745507,-0.0778410272062849
