"","pert_iname","mean","n","median","sd","sRGES"
"30","5-methoxytryptamine",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"35","6-hydroxytropinone",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"143","AMN-082",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"620","BRD-A88878656",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"1257","BRD-K07395346",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"4740","BRD-K49477212",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"4930","BRD-K51731619",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"6270","BRD-K68020183",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"9854","hesperidin",-0.0952625246345287,1,-0.0952625246345287,NA,-0.0952625246345287
"608","BRD-A84238007",-0.0925250617274551,2,-0.0925250617274551,0.00454658070159159,-0.0925250617274551
"3334","BRD-K32602441",-0.0920006830604665,3,-0.0901310347043186,0.00353991753305796,-0.0920006830604665
"8859","BRD-K98803880",-0.0914452792468749,3,-0.0893101436821478,0.00371933981428786,-0.0914452792468749
"3448","BRD-K34079378",-0.0911706800962522,4,-0.0925250617274551,0.00595993037642772,-0.0911706800962522
"10470","MW-SHH-250",-0.0897875988203815,1,-0.0897875988203815,NA,-0.0897875988203815
"503","BRD-A44244100",-0.0894611522627479,3,-0.0893101436821478,0.000282974760527631,-0.0894611522627479
"11585","syringic-acid",-0.0894611522627479,3,-0.0893101436821478,0.000282974760527631,-0.0894611522627479
"22","3,6-dimethoxyflavone",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"118","AM-630",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"157","anastrozole",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"435","BRD-A17664363",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"459","BRD-A29721261",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"491","BRD-A40560522",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"631","BRD-A93507363",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"1350","BRD-K08325710",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"1626","BRD-K12182524",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"1728","BRD-K13580623",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"2365","BRD-K20914082",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"3220","BRD-K31412180",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"3232","BRD-K31553917",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"3412","BRD-K33619512",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"3551","BRD-K35514965",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"3807","BRD-K38455110",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"3969","BRD-K40378749",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"4078","BRD-K41666683",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"4101","BRD-K41931739",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"4236","BRD-K43581698",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"4505","BRD-K46594703",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"4585","BRD-K47448802",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"4767","BRD-K49791723",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"5117","BRD-K53923665",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"5251","BRD-K55557659",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"5288","BRD-K55972177",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"5994","BRD-K64754843",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6011","BRD-K64979116",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6043","BRD-K65283978",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6089","BRD-K65774694",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6149","BRD-K66555411",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6190","BRD-K67010098",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6501","BRD-K70821460",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"6739","BRD-K73334721",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"7444","BRD-K81538844",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"7639","BRD-K83929831",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"7698","BRD-K84677391",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"8420","BRD-K93302072",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"8881","BRD-K98991361",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"9124","CDK2-5-inhibitor",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"9203","ciclacillin",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"9385","DH-97",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"9698","flurofamide",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"9816","GW-311616",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"10049","KB188-III-56",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"10089","KU-C103671",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"10158","L-655240",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"10377","methyllycaconitine",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"10684","palmitoylethanolamide",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11029","RO-15-4513",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11410","SC-9",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11455","SEW-00445",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11477","skimmianine",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11540","stiripentol",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11660","thenoyltrifluoroacetone",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11711","tolmetin",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11869","vitexin",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"11877","VU-0366037-2",-0.0893101436821478,1,-0.0893101436821478,NA,-0.0893101436821478
"544","BRD-A65142661",-0.0885548286790831,5,-0.0897875988203815,0.00620993437383083,-0.0885548286790831
"572","BRD-A73594579",-0.0884964841410753,5,-0.0893101436821478,0.00255594740102275,-0.0884964841410753
"8093","BRD-K89205986",-0.0879062939685365,4,-0.0864296624777735,0.00559410798527063,-0.0879062939685365
"6820","BRD-K74228917",-0.0873071451696866,5,-0.0892857142857143,0.00670533345732013,-0.0873071451696866
"169","anthothecol",-0.0872903764163281,7,-0.0893101436821478,0.00539308773141766,-0.0872903764163281
"7566","BRD-K82987299",-0.0872903764163281,7,-0.0893101436821478,0.00544146533550436,-0.0872903764163281
"4926","BRD-K51644197",-0.0871844648402327,7,-0.0892857142857143,0.00567090711357592,-0.0871844648402327
"3574","BRD-K35860134",-0.0870799082370399,7,-0.0892857142857143,0.00319501501309294,-0.0870799082370399
"6931","BRD-K75418563",-0.0868504733231305,6,-0.0892979289839311,0.00703381505271446,-0.0868504733231305
"533","BRD-A59728941",-0.0867285617965563,8,-0.0867774254994428,0.00312047632794378,-0.0867285617965563
"417","BRD-A11731846",-0.086720536570587,4,-0.0866683900468904,0.00736650548799917,-0.086720536570587
"423","BRD-A13020530",-0.0865445928834665,7,-0.0892857142857143,0.00622967196670445,-0.0865445928834665
"866","BRD-K02269790",-0.0864263868413095,5,-0.0892857142857143,0.00735921102475059,-0.0864263868413095
"6946","BRD-K75627148",-0.0863341247041783,7,-0.0892857142857143,0.00450364206753626,-0.0863341247041783
"2147","BRD-K18710049",-0.0861674882330961,8,-0.0867774254994428,0.00607488705522339,-0.0861674882330961
"6340","BRD-K68866125",-0.0860760012053024,8,-0.0867774254994428,0.00423299800399065,-0.0860760012053024
"7679","BRD-K84389640",-0.0860628742897498,3,-0.0893101436821478,0.00634862980989313,-0.0860628742897498
"8537","BRD-K94818765",-0.0860406550297452,3,-0.0892857142857143,0.00606044981617197,-0.0860406550297452
"6139","BRD-K66383562",-0.0859430418183054,7,-0.0897875988203815,0.00528914151713362,-0.0859430418183054
"9737","gangaleoidin",-0.0858067343526733,4,-0.0845898433437292,0.00854951395775055,-0.0858067343526733
"429","BRD-A14014306",-0.0856313708142248,7,-0.0892857142857143,0.00525190818862596,-0.0856313708142248
"4031","BRD-K41172353",-0.0855149276418422,8,-0.0867774254994428,0.00664953500365402,-0.0855149276418422
"507","BRD-A46802340",-0.0852165631211586,5,-0.0892857142857143,0.00598433099973183,-0.0852165631211586
"3194","BRD-K31030218",-0.0851133534647018,5,-0.0835491812733992,0.00459705156022345,-0.0851133534647018
"2445","BRD-K22033393",-0.0850725720332041,5,-0.0892857142857143,0.00617545101748257,-0.0850725720332041
"7118","BRD-K77634909",-0.0849484692145504,7,-0.0892857142857143,0.00584799111764844,-0.0849484692145504
"480","BRD-A36411721",-0.0847708800227946,8,-0.0867774254994428,0.00553819027907285,-0.0847708800227946
"494","BRD-A41649729",-0.0847708800227946,8,-0.086406734983109,0.00543743800293282,-0.0847708800227946
"4459","BRD-K46088987",-0.0847708800227946,8,-0.086406734983109,0.00543743800293282,-0.0847708800227946
"9071","caffeic-acid-phenethyl-ester",-0.0847708800227946,8,-0.086406734983109,0.00543743800293282,-0.0847708800227946
"10726","pentamidine",-0.0846803610444398,8,-0.0867774254994428,0.00749817079899757,-0.0846803610444398
"2269","BRD-K19876534",-0.0842789152031524,9,-0.0842691367131713,0.0104280742180473,-0.0842789152031524
"6249","BRD-K67774729",-0.0841272144310734,9,-0.0842691367131713,0.0117180406804606,-0.0841272144310734
"10541","niacin",-0.0841213731060948,8,-0.0841793978326438,0.00590446950112906,-0.0841213731060948
"431","BRD-A15113563",-0.0841183194315406,8,-0.0841671831344271,0.00590140813411168,-0.0841183194315406
"6597","BRD-K71701252",-0.0841183194315406,8,-0.0841671831344271,0.00590140813411168,-0.0841183194315406
"7108","BRD-K77508012",-0.084117866105822,4,-0.0840165793842487,0.00646707805924079,-0.084117866105822
"4465","BRD-K46123637",-0.0840685853581934,6,-0.0841671831344271,0.00604622954220691,-0.0840685853581934
"3823","BRD-K38596918",-0.0839839420228577,5,-0.0839679292128145,0.00531646385986266,-0.0839839420228577
"5021","BRD-K52785744",-0.0838263896000539,9,-0.0839679292128145,0.00662907964690774,-0.0838263896000539
"3600","BRD-K36111658",-0.0838079563654255,4,-0.083807205414541,0.00633928821802267,-0.0838079563654255
"5209","BRD-K55082668",-0.0835312147486782,8,-0.086877764016598,0.00839725344129703,-0.0835312147486782
"2958","BRD-K28215800",-0.0830381430597272,2,-0.0830381430597272,0.0172878862147081,-0.0830381430597272
"5763","BRD-K62019540",-0.0830381430597272,2,-0.0830381430597272,0.0172878862147081,-0.0830381430597272
"10796","pinocembrin",-0.0830381430597272,2,-0.0830381430597272,0.0172878862147081,-0.0830381430597272
"7417","BRD-K81164606",-0.083033152219174,9,-0.0842691367131713,0.00802030803812513,-0.083033152219174
"635","BRD-A94546435",-0.0830202736934025,5,-0.0790486519831398,0.00611996196861506,-0.0830202736934025
"5618","BRD-K60298771",-0.0829357225679396,9,-0.0790486519831398,0.00935423168819853,-0.0829357225679396
"7476","BRD-K81826010",-0.0828835293040985,8,-0.0866268217492644,0.0106131107172604,-0.0828835293040985
"6847","BRD-K74548617",-0.0825604383614067,6,-0.0892979289839311,0.0126191186217924,-0.0825604383614067
"2097","BRD-K18096819",-0.0824217656330457,2,-0.0824217656330457,0.0097416376597933,-0.0824217656330457
"6713","BRD-K73082558",-0.0824217656330457,2,-0.0824217656330457,0.0097416376597933,-0.0824217656330457
"1253","BRD-K07339740",-0.0822320228751917,8,-0.0840165793842487,0.00922765322951478,-0.0822320228751917
"6107","BRD-K65997856",-0.0821090354787733,6,-0.0892979289839311,0.0138997116729809,-0.0821090354787733
"1451","BRD-K09701578",-0.0820603053442557,8,-0.0870283677667764,0.0120429646785952,-0.0820603053442557
"9919","ichthynone",-0.0813878326079311,10,-0.0838984461968375,0.00956682324772456,-0.0813878326079311
"1199","BRD-K06623064",-0.0811055897569183,2,-0.0811055897569183,0.0200209293055494,-0.0811055897569183
"7833","BRD-K86336638",-0.0810608678045753,6,-0.0844181254017607,0.0123142884545369,-0.0810608678045753
"5279","BRD-K55851396",-0.0810325742598605,9,-0.0842691367131713,0.013054669226944,-0.0810325742598605
"1969","BRD-K16410418",-0.0809753094747677,10,-0.0841185329629929,0.0142528262908445,-0.0809753094747677
"7321","BRD-K80045183",-0.0808124561486115,10,-0.0788980482329614,0.0126271276970189,-0.0808124561486115
"4927","BRD-K51674646",-0.0807435556490954,5,-0.078747444482783,0.00478520271335423,-0.0807435556490954
"1669","BRD-K12690157",-0.0806519663167346,2,-0.0806519663167346,0.0206624497268676,-0.0806519663167346
"2594","BRD-K23896287",-0.0806519663167346,2,-0.0806519663167346,0.0206624497268676,-0.0806519663167346
"9123","CDK1-5-inhibitor",-0.0806519663167346,2,-0.0806519663167346,0.0206624497268676,-0.0806519663167346
"9742","gavestinel",-0.0806519663167346,2,-0.0806519663167346,0.0206624497268676,-0.0806519663167346
"9787","GR-46611",-0.0806519663167346,2,-0.0806519663167346,0.0206624497268676,-0.0806519663167346
"8447","BRD-K93605482",-0.0806429340183275,2,-0.0806429340183275,0.0206752233257743,-0.0806429340183275
"8589","BRD-K95482240",-0.0806429340183275,2,-0.0806429340183275,0.0206752233257743,-0.0806429340183275
"10143","KUC104235N",-0.0806429340183275,2,-0.0806429340183275,0.0206752233257743,-0.0806429340183275
"11643","tetradecylthioacetic-acid",-0.0806429340183275,2,-0.0806429340183275,0.0206752233257743,-0.0806429340183275
"2016","BRD-K16956545",-0.0802836408678599,7,-0.0790486519831398,0.0124119800948235,-0.0802836408678599
"4590","BRD-K47533918",-0.0801775253672451,10,-0.0790486519831398,0.0110820756462587,-0.0801775253672451
"1465","BRD-K09902564",-0.0800619525835367,2,-0.0800619525835367,0.013078917279074,-0.0800619525835367
"10092","KU-C103867",-0.0800619525835367,2,-0.0800619525835367,0.013078917279074,-0.0800619525835367
"11056","RS-100329",-0.0800619525835367,2,-0.0800619525835367,0.013078917279074,-0.0800619525835367
"11795","tyrphostin-47",-0.0800619525835367,2,-0.0800619525835367,0.013078917279074,-0.0800619525835367
"11879","VU-0400071-3",-0.0800619525835367,2,-0.0800619525835367,0.013078917279074,-0.0800619525835367
"9480","dropropizine",-0.0800383204819822,4,-0.08380870731631,0.0126880201300534,-0.0800383204819822
"361","BML-257",-0.0798765539539483,2,-0.0798765539539483,0.0133411105354833,-0.0798765539539483
"1024","BRD-K04363266",-0.0798765539539483,2,-0.0798765539539483,0.0133411105354833,-0.0798765539539483
"6255","BRD-K67798612",-0.0798675216555412,2,-0.0798675216555412,0.01335388413439,-0.0798675216555412
"928","BRD-K03113036",-0.079738323768118,8,-0.0788980482329614,0.0113183790439935,-0.079738323768118
"37","7,4'-dihydroxyflavone",-0.0793191440410015,2,-0.0793191440410015,0.0225473450654422,-0.0793191440410015
"446","BRD-A22514244",-0.0793191440410015,2,-0.0793191440410015,0.0225473450654422,-0.0793191440410015
"3342","BRD-K32656671",-0.0793191440410015,2,-0.0793191440410015,0.0225473450654422,-0.0793191440410015
"11423","SD-6-035-A1",-0.0793191440410015,2,-0.0793191440410015,0.0225473450654422,-0.0793191440410015
"11511","ST-014147",-0.0793191440410015,2,-0.0793191440410015,0.0225473450654422,-0.0793191440410015
"5765","BRD-K62056344",-0.0793169106220084,11,-0.0839679292128145,0.0121069173699572,-0.0793169106220084
"654","BRD-A98777808",-0.0793104763153339,2,-0.0793104763153339,0.0225596030806362,-0.0793104763153339
"3274","BRD-K31887147",-0.0793104763153339,2,-0.0793104763153339,0.0225596030806362,-0.0793104763153339
"3536","BRD-K35254025",-0.0793104763153339,2,-0.0793104763153339,0.0225596030806362,-0.0793104763153339
"5655","BRD-K60757524",-0.0793104763153339,2,-0.0793104763153339,0.0225596030806362,-0.0793104763153339
"5900","BRD-K63549648",-0.0793104763153339,2,-0.0793104763153339,0.0225596030806362,-0.0793104763153339
"6354","BRD-K69096174",-0.0791086759177342,5,-0.0835277556805036,0.0141829484880056,-0.0791086759177342
"7042","BRD-K76612204",-0.079013980807754,2,-0.079013980807754,0.0229789110486384,-0.079013980807754
"204","arvanil",-0.0790053965547279,2,-0.0790053965547279,0.0229910510156908,-0.0790053965547279
"4875","BRD-K51140856",-0.0790053965547279,2,-0.0790053965547279,0.0229910510156908,-0.0790053965547279
"6419","BRD-K69834151",-0.0790053965547279,2,-0.0790053965547279,0.0229910510156908,-0.0790053965547279
"11256","SA-1973509",-0.0789130724057934,10,-0.0788980482329614,0.0119954389819423,-0.0789130724057934
"976","BRD-K03652504",-0.0788669661288607,11,-0.078747444482783,0.0119132696790243,-0.0788669661288607
"9160","CGP-53353",-0.0787778696303553,13,-0.0790486519831398,0.0131778631242899,-0.0787778696303553
"11666","thiethylperazine",-0.0787301071233844,4,-0.0784462334390148,0.0159624745533355,-0.0787301071233844
"7618","BRD-K83694683",-0.0785401679404092,10,-0.0790486519831398,0.0134656690135012,-0.0785401679404092
"3522","BRD-K35133769",-0.0784549011646824,2,-0.0784549011646824,0.0153516311910487,-0.0784549011646824
"10832","PP-3",-0.0784549011646824,2,-0.0784549011646824,0.0153516311910487,-0.0784549011646824
"4626","BRD-K47977047",-0.0784506978672711,8,-0.0844181254017607,0.0152669232520686,-0.0784506978672711
"3601","BRD-K36111767",-0.0784462334390148,2,-0.0784462334390148,0.0153638892062427,-0.0784462334390148
"4009","BRD-K40949493",-0.0784462334390148,2,-0.0784462334390148,0.0153638892062427,-0.0784462334390148
"5519","BRD-K58999277",-0.0784462334390148,2,-0.0784462334390148,0.0153638892062427,-0.0784462334390148
"7826","BRD-K86231656",-0.0784462334390148,2,-0.0784462334390148,0.0153638892062427,-0.0784462334390148
"8415","BRD-K93229693",-0.0784462334390148,2,-0.0784462334390148,0.0153638892062427,-0.0784462334390148
"663","BRD-K00069117",-0.0781873119132332,7,-0.078747444482783,0.0133303892268886,-0.0781873119132332
"11493","spiramide",-0.0781005000970215,10,-0.0785380705130754,0.0107674298301986,-0.0781005000970215
"101","alpha-linolenic-acid",-0.0780723791218256,7,-0.0790486519831398,0.0104437294060775,-0.0780723791218256
"9274","coumarin",-0.0778586513751975,2,-0.0778586513751975,0.0246127936011687,-0.0778586513751975
"4095","BRD-K41878610",-0.0776893181967145,10,-0.0809282261119357,0.0125999797633811,-0.0776893181967145
"3","1-phenylbiguanide",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"463","BRD-A30612536",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"558","BRD-A69429454",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"1387","BRD-K08799912",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"5933","BRD-K63938928",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"6374","BRD-K69422440",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"7481","BRD-K81927853",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"9085","canrenoic-acid",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"9362","deoxyandirobin",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"9566","ergometrine",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"10114","KU-C104220",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"10822","PNU-120596",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"10989","REV-5901",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"11480","solanine",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"11850","venlafaxine",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"11997","ZD-7288",-0.0776757758405441,2,-0.0776757758405441,0.0164534807912334,-0.0776757758405441
"191","ARG-CSC-22",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"192","ARG-CSC-26",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"465","BRD-A31429689",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"483","BRD-A37656721",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"894","BRD-K02598395",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"2074","BRD-K17773477",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"2433","BRD-K21822525",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"2596","BRD-K23931216",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"2671","BRD-K24705176",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"3248","BRD-K31688005",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"5646","BRD-K60685007",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"7530","BRD-K82492171",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"7908","BRD-K87113270",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"8289","BRD-K91836367",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"9072","caffeine",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"11598","talipexole",-0.077666743542137,2,-0.077666743542137,0.0164662543901401,-0.077666743542137
"11255","SA-1973507",-0.077614213806996,14,-0.078747444482783,0.0112852811050369,-0.077614213806996
"11966","YC-1",-0.0775844871579113,14,-0.0788980482329614,0.0119626798967904,-0.0775844871579113
"10491","mycophenolic-acid",-0.0775123757001873,29,-0.078747444482783,0.0125930243817993,-0.0775123757001873
"5432","BRD-K57786095",-0.0772429440874679,3,-0.0704248996289346,0.0157585758251362,-0.0772429440874679
"7669","BRD-K84245233",-0.0772254325368681,12,-0.0835384684769514,0.0121865429512276,-0.0772254325368681
"506","BRD-A45657137",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"540","BRD-A62496920",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"2709","BRD-K25094947",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"4990","BRD-K52341396",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"6023","BRD-K65093687",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"9361","denbufylline",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"9922","ICI-89406",-0.0768970689541569,2,-0.0768970689541569,0.0175547386310754,-0.0768970689541569
"11399","SB-334867",-0.0768534267818735,3,-0.0708137614849256,0.016253850349963,-0.0768534267818735
"9462","domperidone",-0.0768496015986694,3,-0.0708137614849256,0.010792897439815,-0.0768496015986694
"10059","KI-8751",-0.0767933328636953,14,-0.0788980482329614,0.0111511202297245,-0.0767933328636953
"11492","spiperone",-0.0767474062502103,11,-0.0783286965433678,0.0110203270563358,-0.0767474062502103
"3329","BRD-K32581454",-0.0766348802001538,13,-0.078747444482783,0.0125222660306488,-0.0766348802001538
"11805","tyrphostin-AG-527",-0.0765718450688419,12,-0.07831798374692,0.0108524405986373,-0.0765718450688419
"5375","BRD-K57064803",-0.0764764399412666,7,-0.0783286965433678,0.0155225794443349,-0.0764764399412666
"461","BRD-A30395175",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"582","BRD-A75558199",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"1555","BRD-K11147885",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"2764","BRD-K25784575",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"5489","BRD-K58628167",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"6156","BRD-K66634822",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"7163","BRD-K78167523",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"8242","BRD-K91273791",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"10204","leucodin",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"10496","n-arachidonyl-GABA",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"10897","pseudoephedrine",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"11057","RS-102221",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"11435","SD-6-035-B2",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"11514","ST-019366",-0.0763429535648111,2,-0.0763429535648111,0.018338376129808,-0.0763429535648111
"14","2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"406","BRD-A06909528",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"445","BRD-A21812217",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"1786","BRD-K14270862",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"2606","BRD-K24014699",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"3773","BRD-K37932103",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"4391","BRD-K45232279",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"4392","BRD-K45256078",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"7081","BRD-K77014406",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"8182","BRD-K90417362",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"8515","BRD-K94580036",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"9784","GR-206",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"10284","MAPP-D-erythro",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"10894","PSB-11",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
"11883","VU-0402605",-0.0763342858391435,2,-0.0763342858391435,0.018350634145002,-0.0763342858391435
